Datum,Sonnenaufgang,Sonnenuntergang,Tageslaenge,Niederschlag (l/m^2),Sonnenschein (h),Schneehoehe (cm),Sonnenschein (%),Tageslaenge (dezimal)
2017-12-09,8:28:30,15:55:44,07:27:14,6,1.9,0,0.255033557,7.45
2017-12-10,8:29:39,15:55:30,07:25:51,0.3,0,2,0,7.42
2017-12-11,8:30:44,15:55:20,07:24:36,10.4,0,0,0,7.4
2017-12-12,8:31:47,15:55:14,07:23:27,0.7,0,0,0,7.38
2017-12-13,8:32:46,15:55:11,07:22:25,10.4,0,0,0,7.37
2017-12-14,8:33:41,15:55:13,07:21:32,2,0.6,0,0.081632653,7.35
2017-12-15,8:34:34,15:55:19,07:20:45,0,0,0,0,7.33
2017-12-16,8:35:23,15:55:28,07:20:05,0,4,0,0.545702592,7.33
2017-12-17,8:36:08,15:55:42,07:19:34,0,3.8,0,0.519125683,7.32
2017-12-18,8:36:50,15:55:59,07:19:09,0.1,3.5,0,0.478142077,7.32
2017-12-19,8:37:28,15:56:20,07:18:52,2.2,0.3,0,0.04109589,7.3
2017-12-20,8:38:02,15:56:45,07:18:43,0.1,0,0,0,7.3
2017-12-21,8:38:33,15:57:14,07:18:41,0,0,0,0,7.3
2017-12-22,8:39:00,15:57:47,07:18:47,0,0.2,0,0.02739726,7.3
2017-12-23,8:39:23,15:58:23,07:19:00,1.1,0,0,0,7.32
2017-12-24,8:39:43,15:59:03,07:19:20,4,0,0,0,7.32
2017-12-25,8:39:58,15:59:47,07:19:49,0.2,0,0,0,7.32
2017-12-26,8:40:10,16:00:35,07:20:25,0.2,0.2,0,0.02728513,7.33
2017-12-27,8:40:18,16:01:26,07:21:08,0.2,0,0,0,7.35
2017-12-28,8:40:22,16:02:20,07:21:58,1.4,2.1,0,0.285714286,7.35
2017-12-29,8:40:22,16:03:18,07:22:56,2.1,2.2,0,0.298507463,7.37
2017-12-30,8:40:18,16:04:20,07:24:02,2.4,0,0,0,7.4
2017-12-31,8:40:11,16:05:24,07:25:13,14.5,0,0,0,7.42
2018-01-01,8:39:59,16:06:32,07:26:33,0.9,0.4,0,0.053835801,7.43
2018-01-02,8:39:44,16:07:43,07:27:59,11.6,0.7,0,0.093959732,7.45
2018-01-03,8:39:25,16:08:57,07:29:32,9.2,0.2,0,0.026737968,7.48
2018-01-04,8:39:02,16:10:14,07:31:12,7.6,1.4,0,0.186170213,7.52
2018-01-05,8:38:36,16:11:34,07:32:58,5.4,0.4,0,0.05312085,7.53
2018-01-06,8:38:06,16:12:57,07:34:51,0.2,0,0,0,7.57
2018-01-07,8:37:32,16:14:22,07:36:50,0,5.1,0,0.671052632,7.6
2018-01-08,8:36:55,16:15:50,07:38:55,0,5.1,0,0.668414155,7.63
2018-01-09,8:36:14,16:17:21,07:41:07,0,1.5,0,0.1953125,7.68
2018-01-10,8:35:30,16:18:53,07:43:23,0,0.6,0,0.077720207,7.72
2018-01-11,8:34:42,16:20:28,07:45:46,4.9,0,0,0,7.75
2018-01-12,8:33:51,16:22:06,07:48:15,0.2,0,0,0,7.8
2018-01-13,8:32:56,16:23:45,07:50:49,0,0,0,0,7.83
2018-01-14,8:31:58,16:25:26,07:53:28,0,4.7,0,0.596446701,7.88
2018-01-15,8:30:58,16:27:09,07:56:11,5.4,0.1,0,0.01261034,7.93
2018-01-16,8:29:53,16:28:54,07:59:01,6,0.4,0,0.050125313,7.98
2018-01-17,8:28:46,16:30:41,08:01:55,2.6,1.3,0,0.162094763,8.02
2018-01-18,8:27:36,16:32:29,08:04:53,6.1,0,0,0,8.07
2018-01-19,8:26:23,16:34:18,08:07:55,1.6,2,0,0.246305419,8.12
2018-01-20,8:25:07,16:36:09,08:11:02,1.2,0,0,0,8.18
2018-01-21,8:23:48,16:38:02,08:14:14,0,1.2,0,0.145808019,8.23
2018-01-22,8:22:27,16:39:55,08:17:28,0.2,0,0,0,8.28
2018-01-23,8:21:03,16:41:50,08:20:47,2.8,0,0,0,8.33
2018-01-24,8:19:36,16:43:45,08:24:09,3.7,0,0,0,8.4
2018-01-25,8:18:07,16:45:42,08:27:35,0,0,0,0,8.45
2018-01-26,8:16:35,16:47:40,08:31:05,0,0.9,0,0.105633803,8.52
2018-01-27,8:15:01,16:49:38,08:34:37,4.7,0,0,0,8.57
2018-01-28,8:13:24,16:51:37,08:38:13,2.3,2.5,0,0.289687138,8.63
2018-01-29,8:11:45,16:53:37,08:41:52,11,0,0,0,8.68
2018-01-30,8:10:04,16:55:37,08:45:33,0,3,0,0.342857143,8.75
2018-01-31,8:08:21,16:57:38,08:49:17,7.2,0,0,0,8.82
2018-02-01,8:06:36,16:59:39,08:53:03,3.4,0.1,0,0.011261261,8.88
2018-02-02,8:04:48,17:01:40,08:56:52,1.2,0,0,0,8.93
2018-02-03,8:02:59,17:03:42,09:00:43,2.7,0,0,0,9
2018-02-04,8:01:08,17:05:45,09:04:37,0.6,0,3,0,9.07
2018-02-05,7:59:15,17:07:47,09:08:32,0,0.4,3,0.04381161,9.13
2018-02-06,7:57:20,17:09:50,09:12:30,0,5.6,0,0.608695652,9.2
2018-02-07,7:55:24,17:11:52,09:16:28,0,6.9,0,0.74433657,9.27
2018-02-08,7:53:25,17:13:55,09:20:30,0,6.7,0,0.718113612,9.33
2018-02-09,7:51:26,17:15:58,09:24:32,0,6.6,0,0.70212766,9.4
2018-02-10,7:49:24,17:18:01,09:28:37,0,6,0,0.633579725,9.47
2018-02-11,7:47:21,17:20:04,09:32:43,4.9,0.2,0,0.020986359,9.53
2018-02-12,7:45:17,17:22:07,09:36:50,6.2,1.3,0,0.135416667,9.6
2018-02-13,7:43:11,17:24:10,09:40:59,0,7.4,3,0.765253361,9.67
2018-02-14,7:41:04,17:26:12,09:45:08,0,7.7,3,0.78974359,9.75
2018-02-15,7:38:55,17:28:15,09:49:20,1.1,0,2,0,9.82
2018-02-16,7:36:46,17:30:17,09:53:31,0.1,4,2,0.4048583,9.88
2018-02-17,7:34:35,17:32:19,09:57:44,0,0,0,0,9.95
2018-02-18,7:32:23,17:34:21,10:01:58,0,3.8,0,0.379241517,10.02
2018-02-19,7:30:09,17:36:23,10:06:14,0,4.1,0,0.405940594,10.1
2018-02-20,7:27:55,17:38:25,10:10:30,0,6.9,0,0.678466077,10.17
2018-02-21,7:25:40,17:40:26,10:14:46,1.1,1.5,0,0.146627566,10.23
2018-02-22,7:23:23,17:42:27,10:19:04,0.3,0.5,1,0.048449612,10.32
2018-02-23,7:21:06,17:44:28,10:23:22,0,8.4,0,0.809248555,10.38
2018-02-24,7:18:47,17:46:28,10:27:41,0.9,2.7,0,0.258373206,10.45
2018-02-25,7:16:28,17:48:28,10:32:00,0,0.3,1,0.028490028,10.53
2018-02-26,7:14:08,17:50:28,10:36:20,0,5.3,1,0.5,10.6
2018-02-27,7:11:47,17:52:28,10:40:41,0.2,1.4,0,0.131208997,10.67
2018-02-28,7:09:26,17:54:27,10:45:01,0,6,0,0.558139535,10.75
2018-03-01,7:07:04,17:56:26,10:49:22,0.3,4.2,0,0.388170055,10.82
2018-03-02,7:04:41,17:58:25,10:53:44,0.5,2,0,0.183823529,10.88
2018-03-03,7:02:17,18:00:23,10:58:06,0,9.2,1,0.838650866,10.97
2018-03-04,6:59:53,18:02:21,11:02:28,2.2,4.1,1,0.371713509,11.03
2018-03-05,6:57:28,18:04:19,11:06:51,0,2.9,1,0.261261261,11.1
2018-03-06,6:55:02,18:06:16,11:11:14,0,8.4,0,0.751341682,11.18
2018-03-07,6:52:36,18:08:14,11:15:38,6.6,0,0,0,11.25
2018-03-08,6:50:10,18:10:11,11:20:01,5.5,1.9,1,0.167696381,11.33
2018-03-09,6:47:43,18:12:07,11:24:24,0.3,1.2,0,0.105263158,11.4
2018-03-10,6:45:16,18:14:04,11:28:48,6.7,0,0,0,11.47
2018-03-11,6:42:48,18:16:00,11:33:12,0.6,2.6,0,0.225108225,11.55
2018-03-12,6:40:20,18:17:56,11:37:36,7.1,0,0,0,11.62
2018-03-13,6:37:52,18:19:52,11:42:00,0.3,0,0,0,11.7
2018-03-14,6:35:23,18:21:47,11:46:24,0,0,0,0,11.77
2018-03-15,6:32:54,18:23:42,11:50:48,0,0.6,0,0.050718512,11.83
2018-03-16,6:30:25,18:25:38,11:55:13,0.4,0.4,0,0.033557047,11.92
2018-03-17,6:27:55,18:27:32,11:59:37,0,3.5,2,0.292153589,11.98
2018-03-18,6:25:26,18:29:27,12:04:01,0,9.9,0,0.82021541,12.07
2018-03-19,6:22:56,18:31:22,12:08:26,0,11.3,0,0.931574608,12.13
2018-03-20,6:20:26,18:33:16,12:12:50,0,11.5,0,0.942622951,12.2
2018-03-21,6:17:56,18:35:10,12:17:14,2.3,0.1,0,0.008143322,12.28
2018-03-22,6:15:26,18:37:05,12:21:39,0.2,0,0,0,12.35
2018-03-23,6:12:56,18:38:59,12:26:03,0.1,0.4,0,0.032180209,12.43
2018-03-24,6:10:26,18:40:52,12:30:26,0,0,0,0,12.5
2018-03-25,7:08:02,19:42:41,12:34:39,0,0,0,0,12.57
2018-03-26,7:05:32,19:44:35,12:39:03,0,0.5,0,0.039525692,12.65
2018-03-27,7:03:03,19:46:29,12:43:26,0,1.5,0,0.117924528,12.72
2018-03-28,7:00:33,19:48:22,12:47:49,8.7,0,0,0,12.78
2018-03-29,6:58:03,19:50:16,12:52:13,0.8,0,8,0,12.87
2018-03-30,6:55:34,19:52:09,12:56:35,0,12.3,2,0.951276102,12.93
2018-03-31,6:53:05,19:54:03,13:00:58,3.1,0,0,0,13
2018-04-01,6:50:35,19:55:56,13:05:21,1.2,2.9,3,0.221712538,13.08
2018-04-02,6:48:07,19:57:49,13:09:42,5.6,8.3,0,0.631178707,13.15
2018-04-03,6:45:38,19:59:43,13:14:05,2.1,1.1,0,0.083144369,13.23
2018-04-04,6:43:10,20:01:36,13:18:26,5,4.7,0,0.353383459,13.3
2018-04-05,6:40:42,20:03:29,13:22:47,0.2,0.9,0,0.067314884,13.37
2018-04-06,6:38:15,20:05:23,13:27:08,0,10.4,0,0.773234201,13.45
2018-04-07,6:35:48,20:07:16,13:31:28,0,9.5,0,0.702662722,13.52
2018-04-08,6:33:22,20:09:09,13:35:47,0,11.8,0,0.86892489,13.58
2018-04-09,6:30:56,20:11:03,13:40:07,0,6.8,0,0.497439649,13.67
2018-04-10,6:28:30,20:12:56,13:44:26,0,1.1,0,0.080116533,13.73
2018-04-11,6:26:05,20:14:50,13:48:45,0,0,0,0,13.8
2018-04-12,6:23:41,20:16:43,13:53:02,0.2,6,0,0.432276657,13.88
2018-04-13,6:21:17,20:18:36,13:57:19,11.1,0.3,0,0.021505376,13.95
2018-04-14,6:18:54,20:20:30,14:01:36,2.6,0,0,0,14.02
2018-04-15,6:16:31,20:22:23,14:05:52,2.6,0,0,0,14.08
2018-04-16,6:14:10,20:24:17,14:10:07,13.3,5.2,0,0.366972477,14.17
2018-04-17,6:11:49,20:26:10,14:14:21,0,11.5,0,0.808151792,14.23
2018-04-18,6:09:29,20:28:04,14:18:35,0,13.2,0,0.923076923,14.3
2018-04-19,6:07:09,20:29:57,14:22:48,0,13.4,0,0.93249826,14.37
2018-04-20,6:04:51,20:31:50,14:26:59,0,13.4,0,0.928620929,14.43
2018-04-21,6:02:33,20:33:44,14:31:11,0,12.4,0,0.85399449,14.52
2018-04-22,6:00:17,20:35:37,14:35:20,5.6,9.8,-,0.672153635,14.58
2018-04-23,5:58:01,20:37:30,14:39:29,0,8.6,0,0.587030717,14.65
2018-04-24,5:55:47,20:39:23,14:43:36,10.3,4.4,0,0.298913043,14.72
2018-04-25,5:53:33,20:41:16,14:47:43,9.5,1.5,0,0.101488498,14.78
2018-04-26,5:51:21,20:43:09,14:51:48,0,5.6,0,0.377104377,14.85
2018-04-27,5:49:10,20:45:01,14:55:51,0.8,7.1,0,0.475871314,14.92
2018-04-28,5:47:00,20:46:54,14:59:54,1.3,4.9,0,0.327102804,14.98
2018-04-29,5:44:51,20:48:46,15:03:55,0,1.2,0,0.079734219,15.05
2018-04-30,5:42:44,20:50:38,15:07:54,1.8,3,0,0.198412698,15.12
2018-05-01,5:40:38,20:52:30,15:11:52,9.4,0,-,0,15.18
2018-05-02,5:38:33,20:54:21,15:15:48,0,13.5,-,0.885245902,15.25
2018-05-03,5:36:30,20:56:12,15:19:42,0,10.8,-,0.704960836,15.32
2018-05-04,5:34:28,20:58:03,15:23:35,0,14.2,-,0.923276983,15.38
2018-05-05,5:32:28,20:59:53,15:27:25,0,14.1,-,0.912621359,15.45
2018-05-06,5:30:29,21:01:42,15:31:13,0,15.1,-,0.972938144,15.52
2018-05-07,5:28:32,21:03:32,15:35:00,0,15.1,-,0.969191271,15.58
2018-05-08,5:26:37,21:05:20,15:38:43,0,15,-,0.959692898,15.63
2018-05-09,5:24:44,21:07:08,15:42:24,0,14.7,-,0.936305732,15.7
2018-05-10,5:22:52,21:08:55,15:46:03,11.9,7.1,-,0.45022194,15.77
2018-05-11,5:21:03,21:10:42,15:49:39,0,11.1,-,0.701643489,15.82
2018-05-12,5:19:15,21:12:28,15:53:13,0,7.1,-,0.447103275,15.88
2018-05-13,5:17:29,21:14:13,15:56:44,0,11.3,-,0.709353421,15.93
2018-05-14,5:15:45,21:15:57,16:00:12,0,15.1,-,0.94375,16
2018-05-15,5:14:04,21:17:40,16:03:36,0,13.2,-,0.822429907,16.05
2018-05-16,5:12:24,21:19:22,16:06:58,0,9.4,-,0.583850932,16.1
2018-05-17,5:10:47,21:21:02,16:10:15,0,12,-,0.742115028,16.17
2018-05-18,5:09:12,21:22:42,16:13:30,0,7.4,-,0.45622688,16.22
2018-05-19,5:07:40,21:24:20,16:16:40,0,6.1,-,0.374923171,16.27
2018-05-20,5:06:10,21:25:58,16:19:48,0,15.6,-,0.955882353,16.32
2018-05-21,5:04:42,21:27:33,16:22:51,0,14.9,-,0.910201588,16.37
2018-05-22,5:03:17,21:29:07,16:25:50,0,15.1,-,0.919610231,16.42
2018-05-23,5:01:54,21:30:40,16:28:46,0,15.7,-,0.95324833,16.47
2018-05-24,5:00:34,21:32:11,16:31:37,0,15.9,-,0.962469734,16.52
2018-05-25,4:59:17,21:33:40,16:34:23,0,14.3,-,0.863005432,16.57
2018-05-26,4:58:03,21:35:08,16:37:05,0,15.5,-,0.932611312,16.62
2018-05-27,4:56:52,21:36:33,16:39:41,3,0.3,-,0.018018018,16.65
2018-05-28,4:55:43,21:37:57,16:42:14,0.1,10.9,-,0.652694611,16.7
2018-05-29,4:54:37,21:39:18,16:44:41,0,14.8,-,0.884638374,16.73
2018-05-30,4:53:35,21:40:37,16:47:02,0,14.5,-,0.864123957,16.78
2018-05-31,4:52:35,21:41:55,16:49:20,0,14.3,-,0.850178359,16.82
2018-06-01,4:51:39,21:43:09,16:51:30,0,15,-,0.890207715,16.85
2018-06-02,4:50:46,21:44:22,16:53:36,0,12.2,-,0.722748815,16.88
2018-06-03,4:49:56,21:45:32,16:55:36,0,2.9,-,0.171394799,16.92
2018-06-04,4:49:09,21:46:39,16:57:30,0,6.6,-,0.389380531,16.95
2018-06-05,4:48:26,21:47:43,16:59:17,0,13,-,0.765606596,16.98
2018-06-06,4:47:46,21:48:45,17:00:59,0,16.1,-,0.947058824,17
2018-06-07,4:47:09,21:49:44,17:02:35,0,16.4,-,0.963006459,17.03
2018-06-08,4:46:36,21:50:41,17:04:05,0,14.3,-,0.837727006,17.07
2018-06-09,4:46:06,21:51:34,17:05:28,0,6.5,-,0.380562061,17.08
2018-06-10,4:45:40,21:52:24,17:06:44,0.7,0.6,-,0.035087719,17.1
2018-06-11,4:45:17,21:53:11,17:07:54,0,6.2,-,0.362149533,17.12
2018-06-12,4:44:58,21:53:55,17:08:57,0,0.1,-,0.005837712,17.13
2018-06-13,4:44:43,21:54:36,17:09:53,0,3.1,-,0.180758017,17.15
2018-06-14,4:44:31,21:55:13,17:10:42,3.2,7.3,-,0.425160163,17.17
2018-06-15,4:44:22,21:55:47,17:11:25,0.1,11.7,-,0.681024447,17.18
2018-06-16,4:44:17,21:56:18,17:12:01,11.8,4.7,-,0.273255814,17.2
2018-06-17,4:44:16,21:56:45,17:12:29,0.4,5.9,-,0.343023256,17.2
2018-06-18,4:44:18,21:57:09,17:12:51,2.1,3.8,-,0.220930233,17.2
2018-06-19,4:44:24,21:57:29,17:13:05,0.3,9.1,-,0.528455285,17.22
2018-06-20,4:44:34,21:57:46,17:13:12,2,7.9,-,0.458768873,17.22
2018-06-21,4:44:47,21:57:59,17:13:12,9,3.4,-,0.197444832,17.22
2018-06-22,4:45:03,21:58:09,17:13:06,0,6.7,-,0.389082462,17.22
2018-06-23,4:45:23,21:58:14,17:12:51,2.3,2.9,-,0.168604651,17.2
2018-06-24,4:45:47,21:58:17,17:12:30,0,1.9,-,0.110465116,17.2
2018-06-25,4:46:13,21:58:15,17:12:02,0,3.1,-,0.180232558,17.2
2018-06-26,4:46:44,21:58:10,17:11:26,0,7.9,-,0.45983702,17.18
2018-06-27,4:47:17,21:58:02,17:10:45,0,14.6,-,0.850320326,17.17
2018-06-28,4:47:54,21:57:50,17:09:56,0,16.3,-,0.950437318,17.15
2018-06-29,4:48:34,21:57:34,17:09:00,0,16.4,-,0.956268222,17.15
2018-06-30,4:49:17,21:57:14,17:07:57,0,15.5,-,0.905373832,17.12
2018-07-01,4:50:03,21:56:51,17:06:48,0,16.6,-,0.970760234,17.1
2018-07-02,4:50:52,21:56:25,17:05:33,0,16.6,-,0.971896956,17.08
2018-07-03,4:51:45,21:55:55,17:04:10,0,15.3,-,0.896309315,17.07
2018-07-04,4:52:40,21:55:21,17:02:41,0,8.4,-,0.493247211,17.03
2018-07-05,4:53:37,21:54:44,17:01:07,0,0,-,0,17.02
2018-07-06,4:54:38,21:54:03,16:59:25,0,12.7,-,0.747938751,16.98
2018-07-07,4:55:41,21:53:19,16:57:38,0,15.8,-,0.932153392,16.95
2018-07-08,4:56:47,21:52:32,16:55:45,0,15.4,-,0.910165485,16.92
2018-07-09,4:57:55,21:51:42,16:53:47,0,3.3,-,0.19549763,16.88
2018-07-10,4:59:06,21:50:48,16:51:42,4.9,7.6,-,0.451038576,16.85
2018-07-11,5:00:19,21:49:51,16:49:32,0,0.3,-,0.01783591,16.82
2018-07-12,5:01:34,21:48:51,16:47:17,0,14.8,-,0.882002384,16.78
2018-07-13,5:02:51,21:47:47,16:44:56,0,14.8,-,0.884638374,16.73
2018-07-14,5:04:11,21:46:41,16:42:30,0,2.4,-,0.143712575,16.7
2018-07-15,5:05:32,21:45:32,16:40:00,0,14.4,-,0.863827235,16.67
2018-07-16,5:06:56,21:44:20,16:37:24,0,15.7,-,0.944645006,16.62
2018-07-17,5:08:21,21:43:05,16:34:44,0,15.3,-,0.923355462,16.57
2018-07-18,5:09:47,21:41:47,16:32:00,0,11.3,-,0.683605566,16.53
2018-07-19,5:11:16,21:40:26,16:29:10,0,13.8,-,0.837378641,16.48
2018-07-20,5:12:46,21:39:03,16:26:17,0,15.1,-,0.919050517,16.43
2018-07-21,5:14:17,21:37:37,16:23:20,0.2,11.9,-,0.726495726,16.38
2018-07-22,5:15:50,21:36:09,16:20:19,0,12.6,-,0.771586038,16.33
2018-07-23,5:17:25,21:34:38,16:17:13,0,10.6,-,0.651105651,16.28
2018-07-24,5:19:00,21:33:05,16:14:05,0,15.3,-,0.942698706,16.23
2018-07-25,5:20:37,21:31:29,16:10:52,0,10.5,-,0.649350649,16.17
2018-07-26,5:22:14,21:29:51,16:07:37,0,14.6,-,0.905707196,16.12
2018-07-27,5:23:53,21:28:11,16:04:18,0,15.2,-,0.945861854,16.07
2018-07-28,5:25:33,21:26:29,16:00:56,2.5,9.1,-,0.56875,16
2018-07-29,5:27:14,21:24:44,15:57:30,0,12.6,-,0.789968652,15.95
2018-07-30,5:28:55,21:22:58,15:54:03,0,5.4,-,0.339622642,15.9
2018-07-31,5:30:38,21:21:09,15:50:31,0.2,6.5,-,0.410612761,15.83
2018-08-01,5:32:21,21:19:19,15:46:58,0,9.8,-,0.621433101,15.77
2018-08-02,5:34:04,21:17:26,15:43:22,0,13.8,-,0.877862595,15.72
2018-08-03,5:35:49,21:15:32,15:39:43,0,14.1,-,0.900958466,15.65
2018-08-04,5:37:33,21:13:36,15:36:03,0,7.9,-,0.506410256,15.6
2018-08-05,5:39:19,21:11:38,15:32:19,0,4.4,-,0.283322601,15.53
2018-08-06,5:41:05,21:09:39,15:28:34,0,13,-,0.840336134,15.47
2018-08-07,5:42:51,21:07:38,15:24:47,0,14.1,-,0.915584416,15.4
2018-08-08,5:44:38,21:05:36,15:20:58,0,6.6,-,0.430528376,15.33
2018-08-09,5:46:24,21:03:32,15:17:08,4.9,7.6,-,0.497382199,15.28
2018-08-10,5:48:12,21:01:26,15:13:14,2.3,4.8,-,0.315374507,15.22
2018-08-11,5:49:59,20:59:20,15:09:21,12.8,6,-,0.396039604,15.15
2018-08-12,5:51:47,20:57:11,15:05:24,0.6,2.6,-,0.172413793,15.08
2018-08-13,5:53:35,20:55:02,15:01:27,5.4,0,-,0,15.02
2018-08-14,5:55:23,20:52:51,14:57:28,0.6,5.1,-,0.341137124,14.95
2018-08-15,5:57:12,20:50:39,14:53:27,0,3.9,-,0.262096774,14.88
2018-08-16,5:59:00,20:48:26,14:49:26,0,9.1,-,0.614035088,14.82
2018-08-17,6:00:48,20:46:12,14:45:24,1.3,5.8,-,0.393220339,14.75
2018-08-18,6:02:37,20:43:56,14:41:19,0,9,-,0.613079019,14.68
2018-08-19,6:04:26,20:41:40,14:37:14,0.8,1.8,-,0.123119015,14.62
2018-08-20,6:06:14,20:39:22,14:33:08,0.1,3.4,-,0.233676976,14.55
2018-08-21,6:08:03,20:37:04,14:29:01,0,10.7,-,0.738950276,14.48
2018-08-22,6:09:52,20:34:45,14:24:53,0,13.1,-,0.909722222,14.4
2018-08-23,6:11:40,20:32:25,14:20:45,1.1,5.4,-,0.376831821,14.33
2018-08-24,6:13:29,20:30:04,14:16:35,1.9,4.8,-,0.336370007,14.27
2018-08-25,6:15:18,20:27:42,14:12:24,3.5,2.3,-,0.161971831,14.2
2018-08-26,6:17:06,20:25:19,14:08:13,1.3,10.2,-,0.721868365,14.13
2018-08-27,6:18:55,20:22:56,14:04:01,3.3,1.8,-,0.12793177,14.07
2018-08-28,6:20:44,20:20:32,13:59:48,0.7,4.9,-,0.350500715,13.98
2018-08-29,6:22:32,20:18:07,13:55:35,5.2,8.3,-,0.596264368,13.92
2018-08-30,6:24:21,20:15:42,13:51:21,19.8,0,-,0,13.85
2018-08-31,6:26:09,20:13:16,13:47:07,0,8.8,-,0.638606676,13.78
2018-09-01,6:27:58,20:10:49,13:42:51,0,10.8,-,0.788321168,13.7
2018-09-02,6:29:46,20:08:22,13:38:36,0.7,10.9,-,0.79970653,13.63
2018-09-03,6:31:34,20:05:55,13:34:21,0,7.3,-,0.537951363,13.57
2018-09-04,6:33:22,20:03:27,13:30:05,0,10,-,0.740740741,13.5
2018-09-05,6:35:11,20:00:59,13:25:48,0,9.5,-,0.707898659,13.42
2018-09-06,6:36:59,19:58:30,13:21:31,7.5,9.2,-,0.689138577,13.35
2018-09-07,6:38:47,19:56:01,13:17:14,2,2.1,-,0.15813253,13.28
2018-09-08,6:40:35,19:53:31,13:12:56,0.2,4,-,0.303030303,13.2
2018-09-09,6:42:23,19:51:01,13:08:38,0.1,4.3,-,0.327494288,13.13
2018-09-10,6:44:11,19:48:31,13:04:20,1.3,3,-,0.229533282,13.07
2018-09-11,6:46:00,19:46:01,13:00:01,6.8,0,-,0,13
2018-09-12,6:47:48,19:43:30,12:55:42,1,0.1,-,0.007739938,12.92
2018-09-13,6:49:36,19:40:59,12:51:23,0,9,-,0.700389105,12.85
2018-09-14,6:51:24,19:38:28,12:47:04,1.8,5.1,-,0.399061033,12.78
2018-09-15,6:53:12,19:35:57,12:42:45,1.2,4,-,0.31496063,12.7
2018-09-16,6:55:01,19:33:26,12:38:25,0,6.2,-,0.490894695,12.63
2018-09-17,6:56:49,19:30:55,12:34:06,0,9.5,-,0.755767701,12.57
2018-09-18,6:58:38,19:28:24,12:29:46,0,11.3,-,0.905448718,12.48
2018-09-19,7:00:26,19:25:52,12:25:26,0,8,-,0.644122383,12.42
2018-09-20,7:02:15,19:23:21,12:21:06,0,3.5,-,0.28340081,12.35
2018-09-21,7:04:04,19:20:49,12:16:45,11.1,1.4,-,0.11409943,12.27
2018-09-22,7:05:53,19:18:18,12:12:25,1.9,7.2,-,0.590163934,12.2
2018-09-23,7:07:42,19:15:47,12:08:05,0.4,1.8,-,0.148392415,12.13
2018-09-24,7:09:31,19:13:16,12:03:45,0.8,9.4,-,0.780082988,12.05
2018-09-25,7:11:20,19:10:45,11:59:25,0,8.4,-,0.701168614,11.98
2018-09-26,7:13:10,19:08:14,11:55:04,0.9,1.8,-,0.151006711,11.92
2018-09-27,7:15:00,19:05:44,11:50:44,0.6,1.8,-,0.152155537,11.83
2018-09-28,7:16:50,19:03:14,11:46:24,0,8.3,-,0.705182668,11.77
2018-09-29,7:18:40,19:00:44,11:42:04,0,3.8,-,0.324786325,11.7
2018-09-30,7:20:30,18:58:14,11:37:44,1,2.8,-,0.240963855,11.62
2018-10-01,7:22:21,18:55:44,11:33:23,0.2,5.1,-,0.441558442,11.55
2018-10-02,7:24:12,18:53:15,11:29:03,4.6,1,-,0.087108014,11.48
2018-10-03,7:26:03,18:50:47,11:24:44,0.5,7.2,-,0.631578947,11.4
2018-10-04,7:27:54,18:48:18,11:20:24,1.4,0,-,0,11.33
2018-10-05,7:29:46,18:45:51,11:16:05,0,7.9,-,0.700976043,11.27
2018-10-06,7:31:38,18:43:23,11:11:45,1,8.4,0,0.751341682,11.18
2018-10-07,7:33:30,18:40:56,11:07:26,0,8.4,0,0.755395683,11.12
2018-10-08,7:35:23,18:38:30,11:03:07,0,3.2,0,0.28959276,11.05
2018-10-09,7:37:16,18:36:04,10:58:48,0,5.1,0,0.464904284,10.97
2018-10-10,7:39:09,18:33:39,10:54:30,0,7.9,0,0.724770642,10.9
2018-10-11,7:41:03,18:31:15,10:50:12,0,9.1,0,0.840258541,10.83
2018-10-12,7:42:56,18:28:51,10:45:55,0,8.4,0,0.781395349,10.75
2018-10-13,7:44:51,18:26:28,10:41:37,0,9.5,-,0.889513109,10.68
2018-10-14,7:46:45,18:24:06,10:37:21,0,9.5,-,0.894538606,10.62
2018-10-15,7:48:40,18:21:44,10:33:04,0,8.3,0,0.786729858,10.55
2018-10-16,7:50:35,18:19:23,10:28:48,0,2.2,0,0.210124164,10.47
2018-10-17,7:52:30,18:17:03,10:24:33,0,6.5,0,0.625,10.4
2018-10-18,7:54:26,18:14:45,10:20:19,0.5,4.4,-,0.425943853,10.33
2018-10-19,7:56:22,18:12:26,10:16:04,0,5.3,0,0.516066212,10.27
2018-10-20,7:58:19,18:10:09,10:11:50,0,5.5,-,0.540275049,10.18
2018-10-21,8:00:15,18:07:53,10:07:38,1.2,0.1,-,0.009881423,10.12
2018-10-22,8:02:12,18:05:38,10:03:26,3.3,6.5,0,0.646766169,10.05
2018-10-23,8:04:09,18:03:24,09:59:15,4.8,0,-,0,9.98
2018-10-24,8:06:07,18:01:12,09:55:05,0.2,4.2,-,0.423387097,9.92
2018-10-25,8:08:05,17:59:00,09:50:55,0.1,1.4,0,0.14242116,9.83
2018-10-26,8:10:02,17:56:50,09:46:48,10.7,0,0,0,9.77
2018-10-27,8:12:01,17:54:41,09:42:40,2.9,0.7,0,0.072164948,9.7
2018-10-28,7:14:04,16:52:28,09:38:24,7.4,6.2,0,0.643821391,9.63
2018-10-29,7:16:02,16:50:21,09:34:19,0.5,0,0,0,9.57
2018-10-30,7:18:01,16:48:17,09:30:16,0.3,0.1,0,0.010526316,9.5
